"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACRC",49.74061560977,0.517172238437074,0.169465829264528,3.05177887885465,0.00227489616201048,0.0766909173700671
"ACSL1",3526.6440719211,0.894375570338328,0.256724270063908,3.48379827943686,0.000494351925986663,0.03969421260252
"ACSL6",636.446227865789,0.566388867748631,0.187747145947724,3.0167641957462,0.00255488471335434,0.081613089441961
"ACTN1",2542.64167089599,0.404368636023855,0.122582273999706,3.29875293408919,0.000971153450143906,0.0534436937594769
"ACTR1A",546.086816626646,0.215456344583184,0.0686961668939436,3.13636632617095,0.00171055395216467,0.0666083801036879
"ADCY6",12.7319815486717,0.726168965623319,0.243154500118336,2.98645085848673,0.00282236195299202,0.0860225570871771
"ADM",135.657676533433,0.77082281173025,0.267304141035781,2.88369199498136,0.00393042971693647,0.0970736669333292
"AFF2",118.06223153494,0.703422814595926,0.23471377413713,2.99693879143606,0.00272705462002163,0.0846633038008474
"AFF3",354.961262645314,-0.600226519531367,0.180683688192407,-3.32197402840369,0.000893830132090153,0.0514316263302038
"AGPAT1",645.286972524511,0.462687560265752,0.135351892341525,3.41840481327206,0.000629893457418969,0.043154985251014
